CriterionID	Subsection	Description	MaxMark	RunFrom	Commands	ExpectedResult	Notes
A3.7.2	A3.7	Remote log files для gateway-хостов создаются	0.20	admin-a3	ssh root@10.33.30.10 'ls -l /var/log/remote; test -s /var/log/remote/branch-fw-a3.log; test -s /var/log/remote/hq-fw-a3.log; tail -n 5 /var/log/remote/branch-fw-a3.log /var/log/remote/hq-fw-a3.log'	Файлы существуют и содержат свежие записи.	Если проверка зависит от DNS, при отказе повторить по IP и классифицировать primary failure отдельно.
A3.7.3	A3.7	Remote log files для proxy-a3 и app-a3 создаются	0.20	admin-a3	ssh root@10.33.30.10 'test -s /var/log/remote/proxy-a3.log; test -s /var/log/remote/app-a3.log; tail -n 5 /var/log/remote/proxy-a3.log /var/log/remote/app-a3.log'	Файлы существуют и содержат свежие записи.	Если проверка зависит от DNS, при отказе повторить по IP и классифицировать primary failure отдельно.
A3.7.4	A3.7	Firewall drop logs поступают на log-a3	0.20	admin-a3	ssh root@10.33.10.20 'nc -vz -w2 app-a3.nova.a3.test 8080 || true'; sleep 2; ssh root@10.33.30.10 'grep -R "A3-BR-DROP\|A3-HQ-DROP" /var/log/remote /var/log/syslog 2>/dev/null | tail'	Central log содержит drop prefixes.	Если проверка зависит от DNS, при отказе повторить по IP и классифицировать primary failure отдельно.
A3.7.5	A3.7	Nginx access events proxy-a3 отправляются на log-a3	0.20	admin-a3	ssh root@10.33.10.20 'code=$(curl -ksS --max-time 8 -o /dev/null -w "%{http_code}" https://portal.nova.a3.test/app) || { echo "ACCESS_EVENT_GENERATE_FAIL curl error"; exit 1; }; echo "HTTP_STATUS=$code"; echo "ACCESS_EVENT_GENERATED portal/app"'; sleep 3; ssh root@10.33.30.10 'file=/var/log/remote/proxy-a3.log; if [ ! -s "$file" ]; then echo "ACCESS_EVENT_LOG_FAIL: $file отсутствует или пуст"; exit 1; fi; match=$(timeout 10 grep -E "portal|/app|nginx" "$file" 2>/dev/null | tail -n 5); printf "%s\n" "$match"; if [ -n "$match" ]; then echo "ACCESS_EVENT_LOG_OK proxy-a3.log"; else echo "ACCESS_EVENT_LOG_FAIL: событие portal/app/nginx не найдено"; exit 1; fi'	На branch-user-a3 выводится ACCESS_EVENT_GENERATED; на log-a3 файл proxy-a3.log существует и содержит событие, выводится ACCESS_EVENT_LOG_OK.	Поиск ограничен конкретным файлом и 10 секундами; рекурсивный просмотр всего /var/log/remote не используется.
A3.7.6	A3.7	Nginx error events proxy-a3 отправляются на log-a3	0.20	admin-a3	ssh root@10.33.40.10 'grep -R "/var/log/nginx/error.log\|nginx.*error" /etc/rsyslog.conf /etc/rsyslog.d 2>/dev/null || true'\nssh root@10.33.10.20 'curl -ks https://portal.nova.a3.test/nonexistent-a3-error-test >/dev/null || true'\nsleep 2\nssh root@10.33.30.10 'grep -R "nginx\|nonexistent-a3-error-test\|error" /var/log/remote/proxy-a3.log /var/log/remote 2>/dev/null | tail -20'	Есть настройка отправки nginx error log или nginx error facility/tag в rsyslog, и на log-a3 видны nginx/error-related записи от proxy-a3.	Простая команда logger -t nginx_error больше не считается достаточной, если она не подтверждает реальное forwarding nginx error events.
A3.7.7	A3.7	Application events app-a3 отправляются на log-a3	0.20	admin-a3	ssh root@10.33.40.20 'logger -t a3_app A3_APP_LOG_TEST'; sleep 2; ssh root@10.33.30.10 'grep -R "A3_APP_LOG_TEST" /var/log/remote/app-a3.log /var/log/remote 2>/dev/null'	Central log содержит A3_APP_LOG_TEST.	Если проверка зависит от DNS, при отказе повторить по IP и классифицировать primary failure отдельно.
A3.7.8	A3.7	Remote log path и permissions корректны	0.20	admin-a3	ssh root@10.33.30.10 'stat -c "%U %G %a %n" /var/log/remote /var/log/remote/*.log'	Каталог/файлы принадлежат root/syslog; permissions не позволяют неавторизованную запись.	Если проверка зависит от DNS, при отказе повторить по IP и классифицировать primary failure отдельно.
A3.7.9	A3.7	Central logging сохраняется после restart/reboot	0.20	admin-a3	ssh root@10.33.30.10 'systemctl restart rsyslog'; ssh root@10.33.40.20 'logger -t a3_app A3_LOG_RESTART_TEST'; sleep 2; ssh root@10.33.30.10 'grep -R A3_LOG_RESTART_TEST /var/log/remote 2>/dev/null'	Тестовая запись появляется после restart.	Если проверка зависит от DNS, при отказе повторить по IP и классифицировать primary failure отдельно.
A3.7.10	A3.7	Evidence содержит подтверждение central logging	0.20	admin-a3	ssh root@10.33.20.20 'dir=/opt/grading/a3; if [ ! -d "$dir" ]; then echo "LOG_EVIDENCE_FAIL: каталог $dir отсутствует"; exit 1; fi; logging=$(grep -RiE "log-a3|/var/log/remote|A3-BR-DROP|A3-HQ-DROP|nginx" "$dir" 2>/dev/null | head -n 40 || true); results=$(grep -RiE "PASS|FAIL|Result:" "$dir" 2>/dev/null | head -n 20 || true); [ -n "$logging" ] && { printf "%s\n" "$logging"; echo "LOG_EVIDENCE_CONTENT_OK"; } || echo "LOG_EVIDENCE_CONTENT_FAIL: нет фактического вывода central logging"; [ -n "$results" ] && { printf "%s\n" "$results"; echo "LOG_EVIDENCE_RESULT_OK"; } || echo "LOG_EVIDENCE_RESULT_FAIL: нет PASS/FAIL/Result"; if [ -n "$logging" ] && [ -n "$results" ]; then echo "LOG_EVIDENCE_OK"; else echo "LOG_EVIDENCE_FAIL: evidence неполный"; exit 1; fi'	Каталог evidence существует, содержит фактические строки central logging и результаты PASS/FAIL; вывод содержит LOG_EVIDENCE_OK.	Пустой grep больше не маскируется успешным exit code команды head.
A3.8.1	A3.8	admin-a3 имеет root SSH key-доступ ко всем узлам	0.25	admin-a3	check_admin_ssh() { ip="$1"; expected="$2"; out=$(ssh -o BatchMode=yes -o PasswordAuthentication=no -o KbdInteractiveAuthentication=no -o NumberOfPasswordPrompts=0 -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o LogLevel=ERROR -o ConnectTimeout=8 "root@$ip" hostname 2>&1); code=$?; printf "%s\n" "$out"; if [ "$code" -eq 0 ] && printf "%s\n" "$out" | grep -Fxq "$expected"; then echo "ADMIN_KEY_OK $expected $ip"; printf "\033[32mDEVICE %-18s (%s): PASS\033[0m\n" "$expected" "$ip"; return 0; else echo "ADMIN_KEY_FAIL $expected $ip exit=$code"; printf "\033[31mDEVICE %-18s (%s): FAIL\033[0m\n" "$expected" "$ip"; echo "  Причина: root key SSH с admin-a3 не вернул ожидаемый hostname $expected (exit=$code)."; return 1; fi; }; rc=0; check_admin_ssh 10.33.10.1 branch-fw-a3 || rc=1; check_admin_ssh 10.33.10.20 branch-user-a3 || rc=1; check_admin_ssh 10.33.20.1 hq-fw-a3 || rc=1; check_admin_ssh 10.33.40.10 proxy-a3 || rc=1; check_admin_ssh 10.33.40.20 app-a3 || rc=1; check_admin_ssh 10.33.30.10 log-a3 || rc=1; exit "$rc"	С текущего admin-a3 выполняются шесть прямых root SSH key-подключений по management IPv4; для каждого узла выводится ADMIN_KEY_OK и отдельный DEVICE PASS.	Повторное SSH-подключение к самому admin-a3 не выполняется. Проверка не зависит от DNS и known_hosts, не запрашивает пароль и начисляет частичный балл по узлам.
A3.8.2	A3.8	/opt/grading/a3 создан на admin-a3	0.20	admin-a3	ssh root@10.33.20.20 'stat -c "%U %G %a %n" /opt/grading/a3'	Каталог существует.	Если проверка зависит от DNS, при отказе повторить по IP и классифицировать primary failure отдельно.
A3.8.3	A3.8	a3-selfcheck.sh существует и исполняемый	0.25	admin-a3	file=/opt/a3-checks/a3-selfcheck.sh; if [ -f "$file" ]; then echo "SELFCHECK_FOUND path=$file"; ls -l "$file"; head -40 "$file"; else echo "SELFCHECK_NOT_FOUND path=$file"; printf "\033[31mDEVICE %-18s: FAIL\033[0m\n" admin-a3; echo "  Причина: файл $file не существует."; exit 1; fi; if [ -x "$file" ]; then echo "SELFCHECK_EXECUTABLE_OK"; printf "\033[32mDEVICE %-18s: PASS\033[0m\n" admin-a3; else echo "SELFCHECK_NOT_EXECUTABLE"; printf "\033[31mDEVICE %-18s: FAIL\033[0m\n" admin-a3; echo "  Причина: файл существует, но не имеет executable bit."; exit 1; fi	На текущем admin-a3 файл /opt/a3-checks/a3-selfcheck.sh существует; выводятся ls -l и первые 40 строк; присутствуют SELFCHECK_FOUND и SELFCHECK_EXECUTABLE_OK.	Проверка выполняется локально без SSH к самому admin-a3. Отсутствующий файл и отсутствие executable bit различаются в причине FAIL.
A3.8.4	A3.8	self-check покрывает ключевые блоки задания	0.30	admin-a3	ssh root@10.33.20.20 'grep -Ei "routing|route|dns|dig|certificate|openssl|portal|WireGuard|wg show|firewall|nft|log-a3|rsyslog" /opt/a3-checks/a3-selfcheck.sh'	В скрипте присутствуют проверки всех перечисленных блоков.	Если проверка зависит от DNS, при отказе повторить по IP и классифицировать primary failure отдельно.
A3.8.5	A3.8	checks.txt содержит команды, вывод и PASS/FAIL	0.25	admin-a3	ssh root@10.33.20.20 'test -s /opt/grading/a3/checks.txt; egrep -i "Command:|PASS|FAIL|Result" /opt/grading/a3/checks.txt | head -50'	Файл не пустой, есть команды/вывод/PASS/FAIL.	Если проверка зависит от DNS, при отказе повторить по IP и классифицировать primary failure отдельно.
A3.8.6	A3.8	traffic-tests.txt содержит positive и negative firewall tests	0.25	admin-a3	ssh root@10.33.20.20 'test -s /opt/grading/a3/traffic-tests.txt; egrep -i "allow|deny|positive|negative|nc|curl|PASS|FAIL" /opt/grading/a3/traffic-tests.txt'	Файл включает тесты allowed и denied flows.	Если проверка зависит от DNS, при отказе повторить по IP и классифицировать primary failure отдельно.
A3.8.7	A3.8	wg-status.txt содержит wg show с hq-fw-a3 и branch-user-a3	0.20	admin-a3	ssh root@10.33.20.20 'test -s /opt/grading/a3/wg-status.txt; egrep -i "interface:|peer:|latest handshake|hq-fw-a3|branch-user-a3" /opt/grading/a3/wg-status.txt'	Есть вывод wg show для server и client.	Если проверка зависит от DNS, при отказе повторить по IP и классифицировать primary failure отдельно.
A3.8.8	A3.8	certificates.txt содержит TLS verification	0.20	admin-a3	ssh root@10.33.20.20 'test -s /opt/grading/a3/certificates.txt; egrep -i "openssl|subjectAltName|verify return|ssl_verify_result|portal" /opt/grading/a3/certificates.txt'	Файл содержит проверку SAN/chain/trust.	Если проверка зависит от DNS, при отказе повторить по IP и классифицировать primary failure отдельно.
A3.8.9	A3.8	notes.txt существует и корректно заполнен	0.15	admin-a3	ssh root@10.33.20.20 'test -s /opt/grading/a3/notes.txt; cat /opt/grading/a3/notes.txt'	Файл содержит none или конкретный список known issues.	Если файл фиксирует невыполненные части, баллы по соответствующим техническим критериям снимаются отдельно.
A3.8.10	A3.8	Локальные fallback outputs — справочная процедура, не оценивается отдельно	0.00	admin-a3	Не начислять и не снимать баллы по этому пункту. При невозможности remote collection эксперт использует локальные outputs с соответствующих узлов как доказательство для конкретных критериев.	Нецелевой/условный критерий исключён из оценки: не должен влиять на итоговый балл.	Сохранено как инструкция по работе с аварийным сбором evidence, без изменения задания участника.
A3.8.11	A3.8	Critical services проходят persistence smoke test	0.45	admin-a3	После согласованного restart/reboot проверить отдельно: DNS portal, точное тело portal root, nftables на branch-fw-a3 и hq-fw-a3, WireGuard connectivity и central log.	Шесть компонентов получают отдельные PERSISTENCE_OK и DEVICE PASS: dns, portal, branch-firewall, hq-firewall, wireguard, central-log. Для portal требуется точное тело A3_PORTAL_OK.	При отказе части компонентов начисляется частичный балл. A3_APP_INTERNAL_OK на корне портала означает FAIL только компонента portal, а не неясный общий отказ.
